row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
426601,2025-10-27 16:25:04,20MICRONS.NS,411.0,,,,,,86400.0,2.0,211.0,208.57,211.86,1.25,0.59,1753315200.0,0.0718,,0.621,64332.0,64332.0,139612.0,,,,,217.429,0.0,0.0,8810347520.0,14396187.0,35286502.0,0.55704,0.00016000001,35544643.0,121.679,1.7279892,-0.056,17.41,,-0.25562233,1.25,1753315200.0,NSI,EQUITY,312982016.0,8.87,1158744064.0,1648262016.0,73746.0,73746.0,7419340288.0,158.2,283.93,0.79825926,223.4856,,,9294399488.0,37.974,263.448,-0.055,0.072,0.47068,0.12467,0.10824,0.06603,210.51,211.0,208.57,211.86,210.51,12.076967,,20MICRONS.NS,20 MICRONS LTD,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,210.26,,,,,,none,,-0.12,3.4,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,6,2
426602,2025-10-27 16:25:04,21STCENMGM.NS,10.0,,,,,,86400.0,2.0,46.98,45.94,47.0,2.5,4.15,1721952000.0,0.21280001,,0.521,5141.0,5141.0,5524.0,,,,,64.84025,0.0,0.0,484608992.0,2994810.0,10500000.0,0.6443,0.0,10650064.0,48.584,0.9470196,-0.905,-9.33,,-0.5686022,2.5,1721952000.0,NSI,EQUITY,7631000.0,0.727,-51900248.0,0.0,5847.0,5847.0,490009440.0,45.94,121.44,6.4095416,52.0026,,,76450000.0,,7.277,-0.906,-0.969,-0.31516,-0.67888,0.69624,-1.28099,46.88,46.98,45.94,47.0,46.88,,,21STCENMGM.NS,21ST CENTURY MGMT SERVICE,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,46.01,,,,,,none,,-1.86,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),2,2
426603,2025-10-27 16:25:04,360ONE.NS,1207.0,,,,,,86400.0,2.0,1179.8,1167.8,1189.8,12.0,1.01,1761523200.0,0.21700001,3.26,0.343,607597.0,607597.0,776538.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1038.3354,12.0,0.010120604,604422471680.0,257739070.0,404760442.0,0.17482,0.62479997,404867873.0,231.141,5.0748243,0.285,27.63,31.77,0.18362868,6.0,1761523200.0,NSI,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,1091287.0,1091287.0,474909999104.0,790.5,1318.0,12.043038,1079.212,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1185.7,1179.8,1167.8,1189.8,1185.7,42.453857,36.921623,360ONE.NS,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1173.0,1615.0,1150.0,1344.5454,1350.0,1.45455,strong_buy,11.0,-1.07,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,8,5
426604,2025-10-27 16:25:04,3IINFOLTD.NS,4552.0,,,,,,86400.0,2.0,20.18,19.85,20.79,,,1309996800.0,0.0,3.81,0.141,669450.0,669450.0,410423.0,,,,,23.943419,0.0,0.0,3433833216.0,149101386.0,169686742.0,0.14503999,0.0037599998,169940637.0,18.139,1.1009427,,2.32,,-0.25436968,14.216695,1309996800.0,NSI,EQUITY,596499968.0,3.523,311275008.0,635100032.0,678692.0,678692.0,3393714432.0,18.96,34.88,0.47361207,22.064075,,,7165599744.0,20.695,42.418,,-0.051,0.102060005,0.04344,-0.01911,0.058319997,20.05,20.18,19.85,20.79,20.05,8.6077585,,3IINFOLTD.NS,3I INFOTECH LIMITED,3i Infotech Limited,Information Technology Services,Technology,19.97,,,,,,none,,-0.4,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),11,9
426605,2025-10-27 16:25:04,3MINDIA.NS,1213.0,,,,,,86400.0,2.0,29815.0,29800.0,30170.0,160.0,0.54,1753401600.0,0.0,,0.067,4273.0,4273.0,5240.0,,,,,29342.645,0.0,0.0,326634405888.0,2649544.0,11265070.0,0.7648,0.09535,11266992.0,1639.135,18.311487,0.131,440.08,,-0.10720855,535.0,1753401600.0,NSI,EQUITY,9327792128.0,828.028,7994844672.0,995353024.0,2633.0,2633.0,338121064448.0,25718.15,37133.75,7.35853,30039.4,,,45949538304.0,5.39,4078.937,0.131,0.143,0.40228,0.17399,0.18944,0.10808,29735.0,29815.0,29800.0,30170.0,29735.0,68.203514,47.030712,3MINDIA.NS,3M INDIA LIMITED,3M India Limited,Conglomerates,Industrials,30015.0,35610.0,35610.0,35610.0,35610.0,,none,1.0,0.94,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,13,8
426606,2025-10-27 16:25:04,3PLAND.NS,,,,,,,86400.0,2.0,43.04,43.04,45.01,,,,,,,15159.0,15159.0,14890.0,,,,,46.0641,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,6426.0,6426.0,,35.89,82.06,,45.0146,,,,,,,,,,,,42.82,43.04,43.04,45.01,42.82,,,3PLAND.NS,3P LAND HOLDINGS LIMITED,3P Land Holdings Ltd,Unknown,Unknown,,,,,,,,,,2.6,Hold,Hold,High Beta (more volatile),,,,,3,3
426607,2025-10-27 16:25:04,5PAISA.NS,539.0,,,,,,86400.0,2.0,313.6,313.3,319.65,,,,0.0,,0.175,47132.0,47132.0,175437.0,0.02546,0.07865,,-1264254976.0,375.9955,0.0,0.0,-169980848.0,12212679.0,31239338.0,0.57308,0.21070999,31329336.0,200.815,1.5760775,-0.567,15.12,15.5,-0.3796664,,,NSI,EQUITY,12819201024.0,411.006,,2905526016.0,994788.0,994788.0,9915735040.0,311.0,525.0,3.401468,351.882,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,312.4,313.6,313.3,319.65,312.4,20.932539,20.419355,5PAISA.NS,5PAISA CAPITAL LIMITED,5paisa Capital Limited,Capital Markets,Financial Services,316.5,,,,,,none,,1.31,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),14,13
426608,2025-10-27 16:25:04,63MOONS.NS,378.0,,,,,,86400.0,2.0,790.5,787.05,820.9,1.2,0.15,1758067200.0,0.3854,5.9,0.56,93246.0,93246.0,118597.0,,,,,841.18976,0.0,0.0,15525811200.0,18044951.0,46078537.0,0.57987,0.0049,46849444.0,742.146,1.0726999,,5.19,,0.6322292,1.2,1758067200.0,NSI,EQUITY,20841580544.0,453.446,-2297157632.0,28480000.0,84512.0,84512.0,36683120640.0,455.95,1130.0,55.873226,891.453,,,656542016.0,0.083,14.267,,-0.214,-0.95168,0.0,-2.05535,-0.32753,786.0,790.5,787.05,820.9,786.0,153.39113,,63MOONS.NS,63 MOONS TECHNOLOGIES LTD,63 moons technologies limited,Software - Application,Technology,796.1,,,,,,none,,1.28,2.2,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,14,9
426609,2025-10-27 16:25:04,A2ZINFRA.NS,6218.0,,,,,,86400.0,2.0,16.65,16.26,17.25,,,1316649600.0,0.0,,0.183,254468.0,254468.0,192069.0,,,,,18.08425,0.0,0.0,3790089984.0,118821456.0,176119858.0,0.37048,0.0,177380000.0,2.589,6.349942,42.034,0.55,,0.027194023,2.0,1316649600.0,NSI,EQUITY,51504000.0,0.275,116803504.0,916225024.0,322646.0,322646.0,2897152768.0,12.35,26.8,0.8418632,18.4276,,,3441358080.0,344.75,18.383,,0.095,0.10394,0.033940002,0.060650002,0.028199999,16.62,16.65,16.26,17.25,16.62,29.89091,,A2ZINFRA.NS,A2Z INFRA ENGINEERING LTD,A2Z Infra Engineering Limited,Engineering & Construction,Industrials,16.44,,,,,,none,,-1.08,3.0,Hold,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,9,6
426610,2025-10-27 16:25:04,AAATECH.NS,128.0,,,,,,86400.0,2.0,89.39,87.0,92.5,1.5,1.67,1756339200.0,0.5461,,0.16,615869.0,615869.0,138377.0,0.05815,0.11717,32173750.0,33768000.0,84.91215,0.0,0.0,908832448.0,4400038.0,12826800.0,0.63052,0.0,12957860.0,24.003,3.789943,0.007,2.75,,-0.20599645,1.5,1756339200.0,NSI,EQUITY,249282000.0,19.381,34296000.0,0.0,96970.0,96970.0,1166854016.0,66.0,136.0,3.9252594,85.032,9.407,9.664,297268000.0,,23.173,0.0,0.823,0.65985,0.11537,0.14103,0.11853,90.04,89.39,87.0,92.5,90.04,33.08,,AAATECH.NS,AAA TECHNOLOGIES LIMITED,AAA Technologies Limited,Information Technology Services,Technology,90.97,,,,,,none,,1.03,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,9,8
426611,2025-10-27 16:25:04,AADHARHFC.NS,4583.0,,,,,,86400.0,2.0,525.0,510.0,525.9,,,,0.0,,,312701.0,312701.0,598454.0,,0.17538,,,459.819,0.0,0.0,380634628096.0,104912273.0,433092732.0,0.75633,0.088120006,436875952.0,147.717,3.4606717,0.186,21.58,,0.2123884,,,NSI,EQUITY,8827100160.0,20.461,,164002594816.0,335519.0,335519.0,221397008384.0,346.05,547.8,11.244249,514.748,,,19689799680.0,257.368,45.759,0.152,0.18,0.98027,0.0,0.61937,0.48196,522.6,525.0,510.0,525.9,522.6,23.6886,16.457403,AADHARHFC.NS,AADHAR HOUSING FINANCE L,,Mortgage Finance,Financial Services,511.2,670.0,525.0,593.3333,600.0,,none,9.0,-2.18,2.1,Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),13,7
