row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
728584,2025-12-18 18:53:05,1STCUS.BO,6.0,,,,,,86400.0,2.0,79.56,75.0,87.99,1.0,1.25,1758153600.0,0.3704,,-0.377,548.0,548.0,560.0,0.02484,0.026619999,,26837088.0,106.85865,1.0,0.012532899,90107576.0,557276.0,1500000.0,0.62872005,0.0,1500000.0,103.096,0.8147746,-0.957,2.7,,-0.495,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.466,,482648.0,265.0,265.0,126000000.0,71.0,172.05,8.436134,87.9306,5.744,5.744,14935750.0,0.315,10.053,-0.957,-0.719,0.86849,0.0,0.09463,0.27069,79.79,79.56,75.0,87.99,79.79,31.11111,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,84.0,,,,,,none,,5.28,2.6,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),12,11
728585,2025-12-18 18:53:05,20MICRONS.BO,411.0,,,,,,86400.0,2.0,195.05,189.7,195.05,1.25,0.65,1753315200.0,0.070700005,,0.607,3166.0,3166.0,6399.0,0.09020001,0.14787,69552752.0,984796992.0,217.2875,0.0,0.0,7836682752.0,14074747.0,35286502.0,0.56667,0.00016000001,35286503.0,128.709,1.4839677,0.06,17.69,,-0.20482934,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.503,1175332992.0,1633657984.0,7315.0,7315.0,6739722240.0,158.0,284.1,0.73254377,200.978,0.924,1.782,9200436224.0,35.637,260.792,0.058,-0.039,0.47194,0.12775,0.11436,0.067779996,191.0,195.05,189.7,195.05,191.0,10.79706,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,191.0,,,,,,none,,0.0,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,9,1
728586,2025-12-18 18:53:05,21STCENMGM.BO,10.0,,,,,,86400.0,2.0,47.89,47.89,47.89,2.5,4.18,1721952000.0,0.0,,0.605,10.0,10.0,2656.0,-0.13921,-0.28151,186043120.0,-345291008.0,59.28585,0.0,0.0,488286240.0,2995000.0,10500000.0,0.71266,0.0,10500000.0,45.206,1.0593727,,-19.14,,-0.47057498,2.5,1721952000.0,BSE,EQUITY,4825000.0,0.459,-172231008.0,0.0,5098.0,5098.0,502844992.0,38.62,94.25,-3.7033803,45.7654,5.25,7.873,-135780000.0,,-12.936,,,0.0,0.0,1.09396,0.0,46.96,47.89,47.89,47.89,46.96,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,47.89,,,,,,none,,1.98,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),2,2
728587,2025-12-18 18:53:05,360ONE.BO,1207.0,,,,,,86400.0,2.0,1158.95,1122.9,1158.95,12.0,1.07,1761523200.0,0.21700001,3.12,0.308,7305.0,7305.0,27378.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1059.5725,12.0,0.010655302,580356997120.0,257925123.0,405057728.0,0.17478001,0.68104,405057729.0,231.141,4.9404907,0.285,27.7,35.58906,-0.080765605,6.0,1761523200.0,BSE,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,17046.0,17046.0,462555643904.0,766.05,1317.25,11.72975,1124.889,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1126.2,1158.95,1122.9,1158.95,1126.2,41.225628,32.087105,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1141.95,1615.0,1220.0,1352.2727,1350.0,1.45455,strong_buy,11.0,1.4,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,10,7
728588,2025-12-18 18:53:05,3IINFOLTD.BO,4552.0,,,,,,86400.0,2.0,16.3,15.7,16.3,,,1309996800.0,0.0,3.81,0.024,14785.0,14785.0,82054.0,-0.017,0.23164,54400000.0,268700000.0,22.25315,0.0,0.0,2702230016.0,161441431.0,207396267.0,0.11883,0.00207,207396267.0,18.252,0.86127543,,3.94,,-0.47609627,1.5,1309996800.0,BSE,EQUITY,455400000.0,2.545,-191500000.0,347900000.0,29010.0,29010.0,3260269568.0,15.7,35.0,0.45671633,17.7772,0.869,1.327,7138500096.0,10.763,41.811,,-0.015,0.09585,-0.02683,-0.05867,0.09835,15.89,16.3,15.7,16.3,15.89,3.9898477,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,15.72,,,,,,none,,-1.07,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),11,10
728589,2025-12-18 18:53:05,3MINDIA.BO,1213.0,,,,,,86400.0,2.0,34850.5,34850.5,35179.7,160.0,0.46,1753401600.0,0.32529998,,-0.085,49.0,49.0,335.0,0.19186,0.33832002,5096061952.0,5931417088.0,30422.17,0.0,0.0,390049857536.0,2649559.0,11265070.0,0.7648,0.09751,11265071.0,1429.572,24.499361,0.43,491.16,652.4,0.12939024,535.0,1753401600.0,BSE,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,162.0,162.0,394543366144.0,25714.35,36958.0,8.305047,33138.133,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,35082.7,34850.5,34850.5,35179.7,35082.7,71.30793,53.684242,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,35023.6,35700.0,35700.0,35700.0,35700.0,,none,1.0,-0.17,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),15,11
728590,2025-12-18 18:53:05,3PLAND.BO,1.0,,,,,,86400.0,2.0,36.6,36.6,38.55,,,1282089600.0,0.0,,-0.3,37.0,37.0,2668.0,,,,5711000.0,44.51995,0.0,0.0,690460032.0,3679200.0,18000000.0,0.80727,0.0,18000000.0,93.033,0.4086722,0.042,1.18,,-0.45370632,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.111,28478000.0,0.0,1494.0,1494.0,684360000.0,35.68,71.07,15.018105,40.7348,0.909,97.364,45569000.0,,2.537,0.038,0.023,1.0,0.62494,0.74719,0.46527,38.47,36.6,36.6,38.55,38.47,32.22034,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,38.02,,,,,,none,,-1.17,1.7,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),15,12
728591,2025-12-18 18:53:05,5PAISA.BO,539.0,,,,,,86400.0,2.0,305.05,303.75,310.2,,,,0.0,,0.14,2204.0,2204.0,117262.0,0.02546,0.07865,,-1264254976.0,363.08676,0.0,0.0,-350881696.0,10435484.0,31239338.0,0.57308,0.1159,31239338.0,200.815,1.5312601,-0.567,15.12,,-0.36646348,,,BSE,EQUITY,12819201024.0,411.006,,2905526016.0,3909.0,3909.0,9606096896.0,287.95,490.95,3.2952507,318.792,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,306.6,305.05,303.75,310.2,306.6,20.337301,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,307.5,,,,,,none,,0.29,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),19,15
728592,2025-12-18 18:53:05,63MOONS.BO,378.0,,,,,,86400.0,2.0,743.75,727.0,743.75,1.2,0.16,1758067200.0,0.3854,5.9,0.401,4015.0,4015.0,20310.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,846.8665,0.0,0.0,12834564096.0,18101870.0,46078537.0,0.5798,0.0049900003,46078537.0,757.762,0.9635611,,-7.03,,-0.28284246,1.2,1758067200.0,BSE,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,8210.0,8210.0,33644244992.0,591.0,1130.0,39.88544,785.763,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,740.25,743.75,727.0,743.75,740.25,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,730.15,,,,,,none,,-1.36,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,3,2
728593,2025-12-18 18:53:05,7NR.BO,,,,,,,86400.0,4.0,4.04,4.03,4.2,,,1568851200.0,0.0,,-0.255,18061.0,18061.0,52703.0,0.025880001,0.062030002,-30218750.0,-13355000.0,5.14985,0.0,0.0,149852480.0,20941953.0,28006800.0,0.23277001,0.0,28006800.0,10.524,0.38578486,,0.63,,-0.19361275,,,BSE,EQUITY,9597000.0,0.344,18913000.0,46594000.0,26472.0,26472.0,113707608.0,3.63,8.33,0.44156235,4.2496,0.921,3.684,257512000.0,15.849,9.195,,1.688,0.13972999,0.07345,0.10645001,0.06868,4.04,4.04,4.03,4.2,4.04,6.444444,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,4.06,,,,,,none,,0.5,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),13,5
