row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
651922,2025-11-13 18:49:50,1STCUS.BO,6.0,,,,,,86400.0,2.0,95.0,93.0,95.0,1.0,1.09,1758153600.0,0.1718,,,199.0,199.0,628.0,0.02484,0.026619999,,26837088.0,114.2737,1.0,0.010894433,107936144.0,557276.0,1500000.0,0.62872005,0.0,1514561.0,103.096,0.91827035,-0.957,5.82,,-0.41905063,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.466,,482648.0,1102.0,1102.0,142004992.0,71.0,172.05,9.507724,90.2482,5.744,5.744,14935750.0,0.315,9.962,-0.957,-0.719,0.86849,0.0,0.09463,0.27069,91.79,95.0,93.0,95.0,91.79,16.266323,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,94.67,,,,,,none,,3.14,3.4,Hold,Buy,High Beta (more volatile)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),6,5
651923,2025-11-13 18:49:50,20MICRONS.BO,411.0,,,,,,86400.0,2.0,201.5,197.7,201.5,1.25,0.63,1753315200.0,0.0718,,,4605.0,4605.0,9863.0,0.090220004,0.14787,69681504.0,984796992.0,216.86626,0.0,0.0,8137206272.0,14424415.0,35286502.0,0.55704,0.00016000001,36568844.0,128.709,1.5391309,0.06,17.4,,-0.14359307,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.503,1175538944.0,1633657984.0,6246.0,6246.0,7244288000.0,158.0,284.1,0.78736764,217.914,0.924,1.782,9200642048.0,35.637,260.798,0.058,-0.033,0.47195,0.12777,0.12021,0.067779996,199.5,201.5,197.7,201.5,199.5,11.385058,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,198.1,,,,,,none,,-0.7,3.7,Underperform,Buy,High Beta (more volatile)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,5,1
651924,2025-11-13 18:49:50,21STCENMGM.BO,10.0,,,,,,86400.0,2.0,45.16,44.44,45.16,2.5,4.18,1721952000.0,0.21280001,,0.561,41.0,41.0,1837.0,,,,,63.05825,0.0,0.0,498048992.0,2994810.0,10500000.0,0.6443,0.0,10884429.0,48.584,0.9147044,-0.905,-9.33,,-0.5853681,2.5,1721952000.0,BSE,EQUITY,7631000.0,0.727,-51900248.0,0.0,4466.0,4466.0,483704000.0,44.44,109.35,6.3270636,50.0608,,,76450000.0,,7.277,-0.906,-0.969,-0.31516,-0.67888,0.69624,-1.28099,45.34,45.16,44.44,45.16,45.34,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,44.44,,,,,,none,,-1.99,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),3,3
651925,2025-11-13 18:49:50,360ONE.BO,1207.0,,,,,,86400.0,2.0,1103.8,1074.65,1103.8,12.0,1.1,1761523200.0,0.21700001,3.19,0.325,9032.0,9032.0,31003.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1043.5288,12.0,0.011026878,565007679488.0,257815918.0,404970337.0,0.1749,0.62490004,408369006.0,231.141,4.694104,0.285,27.64,,0.036675453,6.0,1761523200.0,BSE,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,10686.0,10686.0,439392829440.0,766.05,1317.25,11.142374,1084.198,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1088.25,1103.8,1074.65,1103.8,1088.25,39.254704,30.208008,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1085.0,1615.0,1150.0,1345.4546,1350.0,,none,11.0,-0.3,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,11,8
651926,2025-11-13 18:49:50,3IINFOLTD.BO,4552.0,,,,,,86400.0,2.0,17.86,17.56,18.48,,,1309996800.0,0.0,3.81,0.013,269580.0,269580.0,89683.0,,,,,23.57245,0.0,0.0,2963086592.0,149101386.0,207394907.0,0.118669994,0.00273,169686742.0,18.139,1.007222,,2.32,,-0.3589458,1.5,1309996800.0,BSE,EQUITY,596499968.0,3.523,311275008.0,635100032.0,170054.0,170054.0,3789105152.0,16.32,35.0,0.52879107,21.0726,,,7165599744.0,20.695,42.418,,-0.051,0.102060005,0.04344,-0.01911,0.058319997,17.27,17.86,17.56,18.48,17.27,7.8750005,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,18.27,,,,,,none,,5.79,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),10,10
651927,2025-11-13 18:49:50,3MINDIA.BO,1213.0,,,,,,86400.0,2.0,36393.05,35910.0,36415.0,160.0,0.44,1753401600.0,0.32529998,,-0.046,201.0,201.0,344.0,0.19186,0.33832002,5096061952.0,5931417088.0,29565.838,0.0,0.0,400025681920.0,2649559.0,11265070.0,0.7648,0.0933,11407205.0,1429.572,25.19901,0.43,492.77,680.5,0.10762024,535.0,1753401600.0,BSE,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,1221.0,1221.0,405810642944.0,25714.35,36958.0,8.542221,30594.094,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,35968.25,36393.05,35910.0,36415.0,35968.25,73.1047,52.937252,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,36023.8,35610.0,35610.0,35610.0,35610.0,1.0,strong_buy,1.0,0.15,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),13,9
651928,2025-11-13 18:49:50,3PLAND.BO,1.0,,,,,,86400.0,2.0,40.3,40.24,41.06,,,1282089600.0,0.0,,-0.331,451.0,451.0,1868.0,,,,5711000.0,45.798,0.0,0.0,725560000.0,3679200.0,18000000.0,0.80727,0.0,19304800.0,93.033,0.4336096,0.042,1.18,,-0.10871005,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.111,28478000.0,0.0,341.0,341.0,778755648.0,36.65,81.92,17.089592,43.7958,0.909,97.364,45569000.0,,2.537,0.038,0.023,1.0,0.62494,0.74719,0.46527,40.42,40.3,40.24,41.06,40.42,34.186443,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,40.34,,,,,,none,,-0.2,1.7,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),18,15
651929,2025-11-13 18:49:50,5PAISA.BO,539.0,,,,,,86400.0,2.0,299.75,288.0,299.75,,,,0.0,,0.157,4994.0,4994.0,24309.0,0.02546,0.07865,,-1264254976.0,371.24374,0.0,0.0,-876429888.0,12212679.0,31239338.0,0.57308,0.19665001,33632827.0,200.815,1.4416254,-0.567,15.12,,-0.39610255,,,BSE,EQUITY,12819201024.0,411.006,,2905526016.0,3275.0,3275.0,9736704000.0,288.0,519.1,3.3400538,338.463,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,289.75,299.75,288.0,299.75,289.75,19.146826,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,289.5,,,,,,none,,-0.09,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),15,14
651930,2025-11-13 18:49:50,63MOONS.BO,378.0,,,,,,86400.0,2.0,762.2,740.0,762.2,1.2,0.16,1758067200.0,0.3854,5.9,0.423,8611.0,8611.0,8997.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,840.02325,0.0,0.0,13609172992.0,18101870.0,46078537.0,0.57987,0.0049900003,48418831.0,757.762,0.98025495,,-7.04,,0.32039762,1.2,1758067200.0,BSE,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,8979.0,8979.0,35965509632.0,550.45,1130.0,42.63731,853.137,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,757.05,762.2,740.0,762.2,757.05,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,742.8,,,,,,none,,-1.88,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,2,2
651931,2025-11-13 18:49:50,7NR.BO,,,,,,,86400.0,4.0,4.58,4.25,4.58,,,1568851200.0,0.0,,,62174.0,62174.0,71180.0,0.0311,0.062030002,-31356250.0,-13355000.0,5.199,0.0,0.0,154322000.0,21501761.0,28006800.0,0.21274,0.0,28606946.0,10.524,0.4085899,,0.26,,-0.16167665,,,BSE,EQUITY,9597000.0,0.344,23858000.0,46594000.0,32839.0,32839.0,123009872.0,3.8,8.33,0.47100624,4.5572,0.921,3.684,261164000.0,15.849,9.326,,1.705,0.15176,0.091350004,0.11218,0.067719996,4.2,4.58,4.25,4.58,4.2,16.538464,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,4.3,,,,,,none,,2.38,2.2,Buy,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),14,5
