row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
648599,2025-11-12 18:49:01,1STCUS.BO,6.0,,,,,,86400.0,2.0,91.8,91.79,93.0,1.0,1.1,1758153600.0,0.1718,,,3861.0,3861.0,565.0,0.02484,0.026619999,,26837088.0,114.52925,1.0,0.011049724,106019576.0,557276.0,1500000.0,0.62872005,0.0,1514561.0,103.096,0.8903352,-0.957,5.82,,-0.42721522,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.466,,482648.0,722.0,722.0,137685008.0,71.0,172.05,9.218487,90.2158,5.744,5.744,14935750.0,0.315,9.962,-0.957,-0.719,0.86849,0.0,0.09463,0.27069,90.5,91.8,91.79,93.0,90.5,15.771478,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,91.79,,,,,,none,,1.43,3.4,Hold,Buy,High Beta (more volatile)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),6,6
648600,2025-11-12 18:49:01,20MICRONS.BO,411.0,,,,,,86400.0,2.0,198.5,198.5,201.5,1.25,0.63,1753315200.0,0.0718,,,2465.0,2465.0,9961.0,0.090220004,0.14787,69681504.0,984796992.0,217.06924,0.0,0.0,8078869504.0,14424415.0,35286502.0,0.55704,0.00016000001,36873815.0,128.709,1.5500082,0.06,17.39,,-0.16764832,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.503,1175538944.0,1633657984.0,6242.0,6242.0,7356326400.0,158.0,284.1,0.7995449,218.547,0.924,1.782,9200642048.0,35.637,260.798,0.058,-0.033,0.47195,0.12777,0.12021,0.067779996,197.85,198.5,198.5,201.5,197.85,11.472111,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,199.5,,,,,,none,,0.83,3.7,Underperform,Buy,High Beta (more volatile)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,5,1
648601,2025-11-12 18:49:01,21STCENMGM.BO,10.0,,,,,,86400.0,2.0,45.35,45.34,46.75,2.5,4.18,1721952000.0,0.21280001,,0.561,2753.0,2753.0,1807.0,,,,,63.26705,0.0,0.0,498048992.0,2994810.0,10500000.0,0.6443,0.0,10667964.0,48.584,0.933229,-0.905,-9.33,,-0.58529806,2.5,1721952000.0,BSE,EQUITY,7631000.0,0.727,-51900248.0,0.0,4229.0,4229.0,483685504.0,45.11,111.55,6.3268213,50.214,,,76450000.0,,7.277,-0.906,-0.969,-0.31516,-0.67888,0.69624,-1.28099,46.26,45.35,45.34,46.75,46.26,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,45.34,,,,,,none,,-1.99,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),3,3
648602,2025-11-12 18:49:01,360ONE.BO,1207.0,,,,,,86400.0,2.0,1103.85,1076.15,1103.85,12.0,1.12,1761523200.0,0.21700001,3.19,0.325,7028.0,7028.0,31272.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1044.0845,12.0,0.011189855,558596947968.0,257815918.0,404970337.0,0.1749,0.62477,408369006.0,231.141,4.708165,0.285,27.67,,0.056759953,6.0,1761523200.0,BSE,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,10341.0,10341.0,444407545856.0,766.05,1317.25,11.26954,1082.775,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1072.4,1103.85,1076.15,1103.85,1072.4,39.329597,30.298492,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1088.25,1615.0,1150.0,1345.4546,1350.0,,none,11.0,1.48,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,11,8
648603,2025-11-12 18:49:01,3IINFOLTD.BO,4552.0,,,,,,86400.0,2.0,16.32,16.32,17.35,,,1309996800.0,0.0,3.81,0.013,96747.0,96747.0,89214.0,,,,,23.6241,0.0,0.0,2907206656.0,149101386.0,207394907.0,0.118669994,0.00273,169686742.0,18.139,0.95209223,,2.32,,-0.36908752,1.5,1309996800.0,BSE,EQUITY,596499968.0,3.523,311275008.0,635100032.0,165393.0,165393.0,3581710336.0,16.32,35.0,0.49984795,21.1812,,,7165599744.0,20.695,42.418,,-0.051,0.102060005,0.04344,-0.01911,0.058319997,16.94,16.32,16.32,17.35,16.94,7.443966,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,17.27,,,,,,none,,1.95,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),10,10
648604,2025-11-12 18:49:01,3MINDIA.BO,1213.0,,,,,,86400.0,2.0,36060.05,35850.0,36300.5,160.0,0.44,1753401600.0,0.32529998,,-0.046,194.0,194.0,343.0,0.19186,0.33832002,5096061952.0,5931417088.0,29530.396,0.0,0.0,400358014976.0,2649559.0,11265070.0,0.7648,0.0933,11407205.0,1429.572,25.160152,0.43,493.17,680.5,0.0796988,535.0,1753401600.0,BSE,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,1207.0,1207.0,405184839680.0,25714.35,36958.0,8.529048,30490.21,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,35997.75,36060.05,35850.0,36300.5,35997.75,72.93276,52.85562,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,35968.25,35610.0,35610.0,35610.0,35610.0,1.0,strong_buy,1.0,-0.08,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),13,9
648605,2025-11-12 18:49:01,3PLAND.BO,1.0,,,,,,86400.0,2.0,41.6,40.14,41.6,,,1282089600.0,0.0,,-0.331,779.0,779.0,2019.0,,,,5711000.0,45.8692,0.0,0.0,718000000.0,3679200.0,18000000.0,0.80727,0.0,19507500.0,93.033,0.4344695,0.042,1.18,,-0.07407409,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.111,28478000.0,0.0,437.0,437.0,788493120.0,36.65,81.92,17.30328,43.9264,0.909,97.364,45569000.0,,2.537,0.038,0.023,1.0,0.62494,0.74719,0.46527,40.0,41.6,40.14,41.6,40.0,34.25424,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,40.42,,,,,,none,,1.05,1.7,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),18,16
648606,2025-11-12 18:49:01,5PAISA.BO,539.0,,,,,,86400.0,2.0,290.95,289.0,295.6,,,,0.0,,0.157,4584.0,4584.0,24290.0,0.02546,0.07865,,-1264254976.0,371.8765,0.0,0.0,-839002112.0,12212679.0,31239338.0,0.57308,0.19665001,33494111.0,200.815,1.4428703,-0.567,15.13,,-0.3932854,,,BSE,EQUITY,12819201024.0,411.006,,2905526016.0,3103.0,3103.0,9704919040.0,289.0,519.1,3.3291502,339.726,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,290.95,290.95,289.0,295.6,290.95,19.150694,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,289.75,,,,,,none,,-0.41,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),15,15
648607,2025-11-12 18:49:01,63MOONS.BO,378.0,,,,,,86400.0,2.0,721.0,721.0,788.2,1.2,0.17,1758067200.0,0.3854,5.9,0.423,32305.0,32305.0,8689.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,840.321,0.0,0.0,11963129856.0,18101870.0,46078537.0,0.57987,0.0049900003,50815105.0,757.762,0.99906033,,-7.07,,0.25299633,1.2,1758067200.0,BSE,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,6408.0,6408.0,38469574656.0,550.45,1130.0,45.605896,856.077,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,721.35,721.0,721.0,788.2,721.35,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,757.05,,,,,,none,,4.95,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,2,2
648608,2025-11-12 18:49:01,7NR.BO,,,,,,,86400.0,4.0,4.25,4.13,4.32,,,1568851200.0,0.0,,-0.266,33310.0,33310.0,71157.0,,,,,5.20245,0.0,0.0,156908544.0,21843405.0,28006800.0,0.21274,0.0,28404060.0,10.376,0.40478024,,0.26,,-0.15568864,,,BSE,EQUITY,11274000.0,0.397,16089500.0,48142000.0,40180.0,40180.0,119297048.0,3.8,8.33,0.5331712,4.5698,,,223750000.0,16.581,7.96,,0.224,0.07356,0.07191,-0.04092,0.03259,4.23,4.25,4.13,4.32,4.23,16.153847,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,4.2,,,,,,none,,-0.71,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),14,6
