row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
718558,2025-12-15 19:04:18,1STCUS.BO,6.0,,,,,,86400.0,2.0,74.0,74.0,89.0,1.0,1.28,1758153600.0,0.3704,,-0.377,192.0,192.0,563.0,0.02484,0.026619999,,26837088.0,107.86375,1.0,0.012820513,87448152.0,557276.0,1500000.0,0.62872005,0.0,1500000.0,103.096,0.80691785,-0.957,2.7,,-0.5063291,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.466,,482648.0,456.0,456.0,124785000.0,71.0,172.05,8.354786,88.2476,5.744,5.744,14935750.0,0.315,10.053,-0.957,-0.719,0.86849,0.0,0.09463,0.27069,78.0,74.0,74.0,89.0,78.0,30.811111,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,83.19,,,,,,none,,6.65,2.6,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),12,11
718559,2025-12-15 19:04:18,20MICRONS.BO,411.0,,,,,,86400.0,2.0,189.1,188.3,193.5,1.25,0.66,1753315200.0,0.070700005,,0.607,6753.0,6753.0,7233.0,0.09020001,0.14787,69552752.0,984796992.0,217.1185,0.0,0.0,7827844096.0,14074747.0,35286502.0,0.56667,0.00016000001,35286503.0,128.709,1.4971758,0.06,17.68,,-0.23007065,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.503,1175332992.0,1633657984.0,7345.0,7345.0,6799709184.0,158.0,284.1,0.7390638,202.246,0.924,1.782,9200436224.0,35.637,260.792,0.058,-0.039,0.47194,0.12775,0.11436,0.067779996,190.75,189.1,188.3,193.5,190.75,10.899321,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,192.7,,,,,,none,,1.02,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,9,1
718560,2025-12-15 19:04:18,21STCENMGM.BO,10.0,,,,,,86400.0,2.0,45.0,44.65,45.54,2.5,4.18,1721952000.0,0.0,,0.605,2754.0,2754.0,2721.0,-0.13921,-0.28151,186043120.0,-345291008.0,59.6815,0.0,0.0,464029696.0,2995000.0,10500000.0,0.71266,0.0,10500000.0,45.206,1.0053976,,-19.14,,-0.5069023,2.5,1721952000.0,BSE,EQUITY,4825000.0,0.459,-172231008.0,0.0,6465.0,6465.0,477225024.0,38.62,94.25,-3.514693,46.126,5.25,7.873,-135780000.0,,-12.936,,,0.0,0.0,1.09396,0.0,44.65,45.0,44.65,45.54,44.65,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,45.45,,,,,,none,,1.79,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),2,2
718561,2025-12-15 19:04:18,360ONE.BO,1207.0,,,,,,86400.0,2.0,1135.0,1131.45,1157.05,12.0,1.05,1761523200.0,0.21700001,3.12,0.308,19769.0,19769.0,26862.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1057.2758,12.0,0.010509721,586666606592.0,257925123.0,405057728.0,0.17478001,0.68264997,405057729.0,231.141,4.9534698,0.285,27.63,35.73191,-0.08086133,6.0,1761523200.0,BSE,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,15009.0,15009.0,463770812416.0,766.05,1317.25,11.760565,1119.727,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1141.8,1135.0,1131.45,1157.05,1141.8,41.438652,32.042786,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1144.95,1615.0,1220.0,1356.8182,1350.0,,none,11.0,0.28,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,10,8
718562,2025-12-15 19:04:18,3IINFOLTD.BO,4552.0,,,,,,86400.0,2.0,16.37,16.03,16.39,,,1309996800.0,0.0,3.81,0.024,10609.0,10609.0,85165.0,-0.017,0.23164,54400000.0,268700000.0,22.4003,0.0,0.0,2780960256.0,161441431.0,207396267.0,0.11883,0.00207,207396267.0,18.252,0.8881218,,3.94,,-0.49269962,1.5,1309996800.0,BSE,EQUITY,455400000.0,2.545,-191500000.0,347900000.0,38564.0,38564.0,3361893376.0,15.75,35.0,0.47095236,18.1156,0.869,1.327,7138500096.0,10.763,41.811,,-0.015,0.09585,-0.02683,-0.05867,0.09835,16.33,16.37,16.03,16.39,16.33,4.114213,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,16.21,,,,,,none,,-0.73,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),11,10
718563,2025-12-15 19:04:18,3MINDIA.BO,1213.0,,,,,,86400.0,2.0,35301.15,35245.05,35800.0,160.0,0.45,1753401600.0,0.32529998,,-0.085,135.0,135.0,337.0,0.19186,0.33832002,5096061952.0,5931417088.0,30299.746,0.0,0.0,393840558080.0,2649559.0,11265070.0,0.7648,0.0937,11265071.0,1429.572,24.83579,0.43,492.33,652.4,0.12628365,535.0,1753401600.0,BSE,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,135.0,135.0,399961292800.0,25714.35,36958.0,8.419093,32768.28,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,35419.2,35301.15,35245.05,35800.0,35419.2,72.11536,54.421444,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,35504.55,35700.0,35700.0,35700.0,35700.0,,none,1.0,0.24,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),15,11
718564,2025-12-15 19:04:18,3PLAND.BO,1.0,,,,,,86400.0,2.0,36.95,36.85,37.7,,,1282089600.0,0.0,,-0.3,45.0,45.0,2701.0,,,,5711000.0,44.58875,0.0,0.0,665080000.0,3679200.0,18000000.0,0.80727,0.0,18000000.0,93.033,0.40168542,0.042,1.18,,-0.47751302,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.111,28478000.0,0.0,3691.0,3691.0,672659968.0,35.68,81.92,14.761351,41.0944,0.909,97.364,45569000.0,,2.537,0.038,0.023,1.0,0.62494,0.74719,0.46527,37.06,36.95,36.85,37.7,37.06,31.669493,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,37.37,,,,,,none,,0.84,1.7,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),15,12
718565,2025-12-15 19:04:18,5PAISA.BO,539.0,,,,,,86400.0,2.0,304.45,304.45,319.5,,,,0.0,,0.14,4525.0,4525.0,117250.0,0.02546,0.07865,,-1264254976.0,363.96976,0.0,0.0,-283823648.0,10435484.0,31239338.0,0.57308,0.1159,31239338.0,200.815,1.5800612,-0.567,15.13,,-0.37449354,,,BSE,EQUITY,12819201024.0,411.006,,2905526016.0,5620.0,5620.0,9912241152.0,287.95,505.95,3.4002695,321.202,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,308.75,304.45,304.45,319.5,308.75,20.971579,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,317.3,,,,,,none,,2.77,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),19,16
718566,2025-12-15 19:04:18,63MOONS.BO,378.0,,,,,,86400.0,2.0,761.0,754.15,773.3,1.2,0.16,1758067200.0,0.3854,5.9,0.401,9052.0,9052.0,20328.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,845.9517,0.0,0.0,13821268992.0,18101870.0,46078537.0,0.5798,0.0049900003,46078537.0,757.762,1.0113333,,-7.01,,-0.15212065,1.2,1758067200.0,BSE,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,21530.0,21530.0,35312283648.0,591.0,1130.0,41.862907,792.452,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,761.65,761.0,754.15,773.3,761.65,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,766.35,,,,,,none,,0.62,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,3,2
718567,2025-12-15 19:04:18,7NR.BO,,,,,,,86400.0,4.0,4.16,4.02,4.24,,,1568851200.0,0.0,,-0.255,35063.0,35063.0,61763.0,0.025880001,0.062030002,-30218750.0,-13355000.0,5.15195,0.0,0.0,153204608.0,20941953.0,28006800.0,0.23277001,0.0,28006800.0,10.524,0.4009882,,0.63,,-0.16966069,,,BSE,EQUITY,9597000.0,0.344,18913000.0,46594000.0,30862.0,30862.0,118188688.0,3.75,8.33,0.4589638,4.261,0.921,3.684,257512000.0,15.849,9.195,,1.688,0.13972999,0.07345,0.10645001,0.06868,4.16,4.16,4.02,4.24,4.16,6.6984124,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,4.22,,,,,,none,,1.44,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),13,5
