row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
645276,2025-11-11 18:47:12,1STCUS.BO,6.0,,,,,,86400.0,2.0,91.8,86.0,91.8,1.0,1.11,1758153600.0,0.1718,,,143.0,143.0,592.0,0.02484,0.026619999,,26837088.0,114.771,1.0,0.011111111,105276720.0,557276.0,1500000.0,0.62872005,0.0,1514561.0,103.096,0.8778226,-0.957,5.82,,-0.43037975,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.466,,482648.0,733.0,733.0,135750000.0,71.0,172.05,9.088931,90.2298,5.744,5.744,14935750.0,0.315,9.962,-0.957,-0.719,0.86849,0.0,0.09463,0.27069,90.0,91.8,86.0,91.8,90.0,15.549828,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,90.5,,,,,,none,,0.56,3.4,Hold,Buy,High Beta (more volatile)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),6,6
645277,2025-11-11 18:47:12,20MICRONS.BO,411.0,,,,,,86400.0,2.0,203.45,196.3,205.75,1.25,0.61,1753315200.0,0.0718,,,5873.0,5873.0,9996.0,0.090220004,0.14787,69681504.0,984796992.0,217.23924,0.0,0.0,8289235968.0,14424415.0,35286502.0,0.55704,0.00016000001,35797273.0,128.709,1.5371886,0.06,17.4,,-0.15976089,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.503,1175538944.0,1633657984.0,5885.0,5885.0,7082490368.0,158.0,284.1,0.7697822,219.198,0.924,1.782,9200642048.0,35.637,260.798,0.058,-0.033,0.47195,0.12777,0.12021,0.067779996,203.8,203.45,196.3,205.75,203.8,11.37069,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,197.85,,,,,,none,,-2.92,3.7,Underperform,Buy,High Beta (more volatile)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,5,1
645278,2025-11-11 18:47:12,21STCENMGM.BO,10.0,,,,,,86400.0,2.0,46.26,46.26,46.26,2.5,4.18,1721952000.0,0.21280001,,0.561,3021.0,3021.0,1767.0,,,,,63.47175,0.0,0.0,498048992.0,2994810.0,10500000.0,0.6443,0.0,10658747.0,48.584,0.9521653,-0.905,-9.33,,-0.58523726,2.5,1721952000.0,BSE,EQUITY,7631000.0,0.727,-51900248.0,0.0,3949.0,3949.0,485729984.0,45.11,113.8,6.3535643,50.3634,,,76450000.0,,7.277,-0.906,-0.969,-0.31516,-0.67888,0.69624,-1.28099,47.2,46.26,46.26,46.26,47.2,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,46.26,,,,,,none,,-1.99,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),3,3
645279,2025-11-11 18:47:12,360ONE.BO,1207.0,,,,,,86400.0,2.0,1076.3,1051.7,1083.65,12.0,1.12,1761523200.0,0.21700001,3.19,0.325,8037.0,8037.0,31310.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1044.8215,12.0,0.011166946,559486795776.0,257815918.0,404970337.0,0.1749,0.62509,407532963.0,231.141,4.639592,0.285,27.62,,0.03426373,6.0,1761523200.0,BSE,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,10205.0,10205.0,437038350336.0,766.05,1317.25,11.082667,1082.177,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1074.6,1076.3,1051.7,1083.65,1074.6,38.826935,29.857204,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1072.4,1615.0,1150.0,1345.4546,1350.0,1.45455,strong_buy,11.0,-0.2,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,11,7
645280,2025-11-11 18:47:12,3IINFOLTD.BO,4552.0,,,,,,86400.0,2.0,17.01,16.75,17.01,,,1309996800.0,0.0,3.81,0.013,34406.0,34406.0,88908.0,,,,,23.6827,0.0,0.0,2912286720.0,149101386.0,207394907.0,0.118669994,0.00273,169686742.0,18.139,0.93389934,,2.32,,-0.39414495,1.5,1309996800.0,BSE,EQUITY,596499968.0,3.523,311275008.0,635100032.0,176224.0,176224.0,3513270016.0,16.7,35.0,0.49029672,21.295,,,7165599744.0,20.695,42.418,,-0.051,0.102060005,0.04344,-0.01911,0.058319997,16.97,17.01,16.75,17.01,16.97,7.3017244,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,16.94,,,,,,none,,-0.18,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),10,10
645281,2025-11-11 18:47:12,3MINDIA.BO,1213.0,,,,,,86400.0,2.0,36099.95,35536.3,36643.7,160.0,0.44,1753401600.0,0.32529998,,-0.046,652.0,652.0,337.0,0.19186,0.33832002,5096061952.0,5931417088.0,29498.338,0.0,0.0,401272176640.0,2649559.0,11265070.0,0.7648,0.0933,11407205.0,1429.572,25.180788,0.43,490.67,680.5,0.035895705,535.0,1753401600.0,BSE,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,1152.0,1152.0,405517172736.0,25714.35,36958.0,8.536043,30379.87,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,36078.9,36099.95,35536.3,36643.7,36078.9,73.36448,52.89897,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,35997.75,35610.0,35610.0,35610.0,35610.0,1.0,strong_buy,1.0,-0.22,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),13,9
645282,2025-11-11 18:47:12,3PLAND.BO,1.0,,,,,,86400.0,2.0,41.0,40.0,41.22,,,1282089600.0,0.0,,-0.331,514.0,514.0,2064.0,,,,5711000.0,45.9295,0.0,0.0,739059968.0,3679200.0,18000000.0,0.80727,0.0,18953121.0,93.033,0.42995498,0.042,1.18,,-0.06431818,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.111,28478000.0,0.0,387.0,387.0,758124800.0,36.65,81.92,16.636854,44.0766,0.909,97.364,45569000.0,,2.537,0.038,0.023,1.0,0.62494,0.74719,0.46527,41.17,41.0,40.0,41.22,41.17,33.898308,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,40.0,,,,,,none,,-2.84,1.7,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),19,16
645283,2025-11-11 18:47:12,5PAISA.BO,539.0,,,,,,86400.0,2.0,295.15,290.0,296.95,,,,0.0,,0.157,2781.0,2781.0,24249.0,0.02546,0.07865,,-1264254976.0,372.55826,0.0,0.0,-715802368.0,12212679.0,31239338.0,0.57308,0.21089001,33045478.0,200.815,1.448846,-0.567,15.13,,-0.39920545,,,BSE,EQUITY,12819201024.0,411.006,,2905526016.0,3181.0,3181.0,9614581760.0,290.0,519.1,3.2981613,341.034,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,294.9,295.15,290.0,296.95,294.9,19.230007,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,290.95,,,,,,none,,-1.34,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),15,15
645284,2025-11-11 18:47:12,63MOONS.BO,378.0,,,,,,86400.0,2.0,735.0,714.0,736.05,1.2,0.16,1758067200.0,0.3854,5.9,0.423,8871.0,8871.0,8725.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,841.006,0.0,0.0,12488757248.0,18101870.0,46078537.0,0.57987,0.0049900003,50024532.0,757.762,0.9519479,,-7.03,,0.20915842,1.2,1758067200.0,BSE,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,6218.0,6218.0,36085194752.0,550.45,1130.0,42.779198,860.044,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,732.75,735.0,714.0,736.05,732.75,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,721.35,,,,,,none,,-1.56,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,2,2
645285,2025-11-11 18:47:12,7NR.BO,,,,,,,86400.0,4.0,4.13,4.13,4.3,,,1568851200.0,0.0,,-0.266,49013.0,49013.0,70707.0,,,,,5.20595,0.0,0.0,155773408.0,21843405.0,28006800.0,0.21274,0.0,28675220.0,10.376,0.40767154,,0.26,,-0.16367263,,,BSE,EQUITY,11274000.0,0.397,16089500.0,48142000.0,37518.0,37518.0,121296184.0,3.8,8.33,0.54210585,4.581,,,223750000.0,16.581,7.96,,0.224,0.07356,0.07191,-0.04092,0.03259,4.19,4.13,4.13,4.3,4.19,16.269232,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,4.23,,,,,,none,,0.95,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),13,5
