row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
9461,2026-01-07 16:32:27,20MICRONS.NS,411.0,,,,,,86400.0,2.0,205.4,204.64,211.2,1.25,0.61,1753315200.0,0.070700005,,0.517,105571.0,105571.0,285144.0,0.09020001,0.14787,69552752.0,984796992.0,218.75826,0.0,0.0,8338026496.0,15015562.0,35286502.0,0.54675996,0.00016000001,35395517.0,128.709,1.6124746,0.06,17.69,,-0.16413409,1.25,1753315200.0,NSI,EQUITY,583459968.0,16.503,1175332992.0,1633657984.0,1551728.0,1551728.0,7345985024.0,158.2,283.93,0.7984388,199.183,0.924,1.782,9200436224.0,35.637,260.792,0.058,-0.039,0.47194,0.12775,0.11436,0.067779996,205.18,205.4,204.64,211.2,205.18,11.732051,,20MICRONS.NS,20 MICRONS LTD,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,207.54,,,,,,none,,1.15,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,9,1
9462,2026-01-07 16:32:27,21STCENMGM.NS,10.0,,,,,,86400.0,2.0,47.45,47.45,49.22,2.5,4.15,1721952000.0,0.0,,0.676,6865.0,6865.0,7373.0,-0.13921,-0.28151,186043120.0,-345291008.0,57.24285,0.0,0.0,503302176.0,2995000.0,10500000.0,0.71266,0.0,10500000.0,45.206,1.0507455,,-19.14,,-0.46269155,2.5,1721952000.0,NSI,EQUITY,4825000.0,0.459,-172231008.0,0.0,7891.0,7891.0,498750016.0,36.03,91.75,-3.6732216,44.9494,5.25,7.873,-135780000.0,,-12.936,,,0.0,0.0,1.09396,0.0,48.39,47.45,47.45,49.22,48.39,,,21STCENMGM.NS,21ST CENTURY MGMT SERVICE,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,47.5,,,,,,none,,-1.84,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),2,2
9463,2026-01-07 16:32:27,360ONE.NS,1207.0,,,,,,86400.0,2.0,1180.1,1168.5,1200.4,12.0,1.01,1761523200.0,0.21700001,3.05,0.334,1265884.0,1265884.0,765956.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1076.4125,12.0,0.01010952,604948267008.0,257925123.0,405270365.0,0.17475,0.68117,405270365.0,231.141,5.1561604,0.285,27.66,35.60068,0.009482503,6.0,1761523200.0,NSI,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,483108.0,483108.0,483001237504.0,790.5,1273.8,12.24822,1135.848,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1187.0,1180.1,1168.5,1200.4,1187.0,43.087494,33.47689,360ONE.NS,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1191.8,1615.0,1220.0,1352.2727,1350.0,1.45455,strong_buy,11.0,0.4,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),9,5
9464,2026-01-07 16:32:27,3IINFOLTD.NS,4552.0,,,,,,86400.0,2.0,16.59,16.59,16.75,,,1309996800.0,0.0,3.81,-0.51,189093.0,189093.0,631394.0,-0.017,0.23164,54400000.0,268700000.0,21.697569,0.0,0.0,2814957312.0,161575630.0,207396267.0,0.11883,0.00207,207738129.0,18.252,0.9144203,,3.94,,-0.44675153,14.216695,1309996800.0,NSI,EQUITY,455400000.0,2.545,-191500000.0,347900000.0,287952.0,287952.0,3467149568.0,15.6,31.7,0.4856972,16.976,0.869,1.327,7138500096.0,10.763,41.811,,-0.015,0.09585,-0.02683,-0.05867,0.09835,16.52,16.59,16.59,16.75,16.52,4.2360406,,3IINFOLTD.NS,3I INFOTECH LIMITED,3i Infotech Limited,Information Technology Services,Technology,16.69,,,,,,none,,1.03,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),12,9
9465,2026-01-07 16:32:27,3MINDIA.NS,1213.0,,,,,,86400.0,2.0,34900.0,34350.0,35010.0,160.0,0.46,1753401600.0,0.32529998,,-0.054,2869.0,2869.0,9506.0,0.19186,0.33832002,5096061952.0,5931417088.0,31016.955,0.0,0.0,389343510528.0,2649559.0,11265070.0,0.7648,0.09743,11265070.0,1429.572,24.395412,0.43,490.28,652.4,0.1379348,535.0,1753401600.0,NSI,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,4650.0,4650.0,392869314560.0,25718.15,37305.0,8.269809,34779.4,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,35020.0,34900.0,34350.0,35010.0,35020.0,71.13282,53.456467,3MINDIA.NS,3M INDIA LIMITED,3M India Limited,Conglomerates,Industrials,34875.0,35700.0,35700.0,35700.0,35700.0,,none,1.0,-0.41,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),12,7
9466,2026-01-07 16:32:27,3PLAND.NS,,,,,,,86400.0,2.0,37.05,36.3,37.75,,,,,,,5039.0,5039.0,8883.0,,,,,44.2263,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,4128.0,4128.0,,34.05,59.94,,39.294,,,,,,,,,,,,37.05,37.05,36.3,37.75,37.05,,,3PLAND.NS,3P LAND HOLDINGS LIMITED,3P Land Holdings Ltd,Unknown,Unknown,,,,,,,,,,2.6,Hold,Hold,High Beta (more volatile),,,,,2,2
9467,2026-01-07 16:32:27,5PAISA.NS,539.0,,,,,,86400.0,2.0,383.85,381.0,387.9,,,,0.0,,0.192,109350.0,109350.0,476510.0,0.02546,0.07865,,-1264254976.0,363.04626,0.0,0.0,2186408704.0,10802900.0,31239338.0,0.57341,0.115930006,31239338.0,200.815,1.9159425,-0.567,15.13,15.5,-0.1442594,,,NSI,EQUITY,12819201024.0,411.006,,2905526016.0,690289.0,690289.0,12019335168.0,287.65,468.35,4.1230817,323.185,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,387.95,383.85,381.0,387.9,387.95,25.42961,24.82258,5PAISA.NS,5PAISA CAPITAL LIMITED,5paisa Capital Limited,Capital Markets,Financial Services,384.75,,,,,,none,,-0.82,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,15,13
9468,2026-01-07 16:32:27,63MOONS.NS,378.0,,,,,,86400.0,2.0,713.8,707.35,719.9,1.2,0.17,1758067200.0,0.3854,5.9,0.483,42493.0,42493.0,281086.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,847.72925,0.0,0.0,11612710912.0,18101870.0,46078537.0,0.5798,0.0049900003,46081288.0,757.762,0.9405987,,-7.07,,-0.21093363,1.2,1758067200.0,NSI,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,78562.0,78562.0,32844437504.0,591.25,1130.0,38.937263,762.144,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,713.75,713.8,707.35,719.9,713.75,,,63MOONS.NS,63 MOONS TECHNOLOGIES LTD,63 moons technologies limited,Software - Application,Technology,712.75,,,,,,none,,-0.14,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),4,2
9469,2026-01-07 16:32:27,A2ZINFRA.NS,6218.0,,,,,,86400.0,2.0,15.34,14.93,15.54,,,1316649600.0,0.0,,0.109,146465.0,146465.0,253376.0,0.01581,-0.018609999,-219231248.0,86006000.0,17.3422,0.0,0.0,3141575424.0,105802574.0,176119858.0,0.37048,0.0,176642469.0,2.693,5.647976,,0.14,,-0.3958838,2.0,1316649600.0,NSI,EQUITY,43846000.0,0.267,184408992.0,912934976.0,291694.0,291694.0,2686731776.0,12.35,24.79,0.74539983,16.0928,0.236,0.793,3604417024.0,353.886,21.121,,0.208,0.13999,0.05116,0.04593,0.00711,14.97,15.34,14.93,15.54,14.97,108.64286,,A2ZINFRA.NS,A2Z INFRA ENGINEERING LTD,A2Z Infra Engineering Limited,Engineering & Construction,Industrials,15.21,,,,,,none,,1.6,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),22,18
9470,2026-01-07 16:32:27,AAATECH.NS,128.0,,,,,,86400.0,2.0,94.0,92.5,94.8,1.5,1.61,1756339200.0,0.5461,,0.312,10165.0,10165.0,103045.0,0.05815,0.11717,32173750.0,33768000.0,86.4814,0.0,0.0,951535040.0,7414942.0,12826800.0,0.49848998,0.0,12826800.0,24.003,3.9420073,0.007,2.74,,-0.09918952,1.5,1756339200.0,NSI,EQUITY,249282000.0,19.381,34296000.0,0.0,66483.0,66483.0,1213671808.0,66.0,136.0,4.082753,94.1864,9.407,9.664,297268000.0,,23.173,0.0,0.823,0.65985,0.11537,0.14103,0.11853,93.36,94.0,92.5,94.8,93.36,34.53285,,AAATECH.NS,AAA TECHNOLOGIES LIMITED,AAA Technologies Limited,Information Technology Services,Technology,94.62,,,,,,none,,1.35,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,9,7
