row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
249600,2026-05-11 21:38:58,1STCUS.BO,6.0,,,,,,86400.0,2.0,74.49,74.49,79.0,1.0,1.34,1758153600.0,0.3704,,-0.128,367.0,367.0,318.0,,,,,86.17695,0.0,0.0,81380968.0,552910.0,1500000.0,0.61355,0.0,1500000.0,103.096,0.74357885,,-1.55,,-0.3962723,1.0,1758153600.0,BSE,EQUITY,28920190.0,19.619,,482648.0,265.0,265.0,114990008.0,65.0,139.7,18.358013,78.4508,,,6263750.0,0.315,4.167,,-0.865,0.68641,0.0,-0.29438,-0.37103,74.5,74.49,74.49,79.0,74.5,,,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,The First Custodian Fund (I) Ltd.,Capital Markets,Financial Services,76.66,,,,,,none,,2.9,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),4,4
249601,2026-05-11 21:38:58,20MICRONS.BO,411.0,,,,,,86400.0,2.0,181.1,177.75,183.95,1.25,0.73,1753315200.0,0.0684,,0.369,9271.0,9271.0,32740.0,,,,,216.672,0.0,0.0,7029148160.0,14445335.0,35286502.0,0.54675996,0.00016000001,35286503.0,128.709,1.4016113,0.16,18.27,,-0.106589675,1.25,1753315200.0,BSE,EQUITY,583459968.0,16.541,1173447936.0,1633657984.0,6732.0,6732.0,6365685248.0,158.0,284.1,0.6917609,191.44,,,9202146304.0,35.637,260.903,0.162,0.001,0.47129002,0.12752,0.10623,0.07001,182.3,181.1,177.75,183.95,182.3,9.87411,,20MICRONS.BO,20 MICRONS LTD.,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,180.4,,,,,,none,,-1.04,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),5,1
249602,2026-05-11 21:38:58,21STCENMGM.BO,10.0,,,,,,86400.0,2.0,34.9,34.25,35.34,,,1721952000.0,0.0,,0.624,962.0,962.0,1266.0,,,,,47.20265,0.0,0.0,361566144.0,2994329.0,10500000.0,0.72415,0.0,10500000.0,45.206,0.75985485,,-21.38,,-0.47715354,2.5,1721952000.0,BSE,EQUITY,4825000.0,0.46,-200763744.0,0.0,1489.0,1489.0,360674976.0,28.62,74.0,-2.4420588,33.953,,,-147692992.0,,-14.069,,,0.0,0.0,1.66225,0.0,34.9,34.9,34.25,35.34,34.9,,,21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,34.35,,,,,,none,,-1.58,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),14,13
249603,2026-05-11 21:38:58,360ONE.BO,,,,,,,86400.0,2.0,1118.9,1111.0,1134.45,18.0,1.61,1777248000.0,0.4111,2.76,0.389,26460.0,26460.0,227803.0,0.07098,0.14392,14332699648.0,-29210599424.0,1094.8903,12.0,0.010762332,596667269120.0,260162039.0,406295220.0,0.17875999,0.75261,406295220.0,242.533,4.5969005,0.157,29.21,41.62186,0.15934491,6.0,1777248000.0,BSE,EQUITY,14815899648.0,36.534,28223399936.0,159313100800.0,410352.0,410352.0,452978573312.0,906.2,1272.95,10.117316,1045.346,2.515,13.022,44772601856.0,161.977,111.032,0.11,0.269,0.72758,0.63036996,0.57660997,0.27163,1115.0,1118.9,1111.0,1134.45,1115.0,38.168438,26.786406,360ONE.BO,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1114.9,1525.0,1200.0,1325.1818,1300.0,,none,11.0,-0.01,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,12,7
249604,2026-05-11 21:38:58,3IINFOLTD.BO,4552.0,,,,,,86400.0,2.0,17.88,17.05,17.9,,,1309996800.0,0.0,3.81,-0.174,31612.0,31612.0,65381.0,,,,,18.25155,0.0,0.0,3415290880.0,175674545.0,207403767.0,0.11883,0.00225,207403767.0,18.252,0.9631821,-0.947,3.0,,-0.23225534,1.5,1309996800.0,BSE,EQUITY,455400000.0,2.341,-237624992.0,347900000.0,30532.0,30532.0,3646158080.0,12.61,27.43,0.51749384,15.189,,,7045799936.0,10.763,11.765,-0.954,-0.051,0.09718,-0.03373,-0.0287,0.07819,18.28,17.88,17.05,17.9,18.28,5.86,,3IINFOLTD.BO,3I INFOTECH LTD.,,Information Technology Services,Technology,17.58,,,,,,none,,-3.83,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,10,10
249605,2026-05-11 21:38:58,3MINDIA.BO,1213.0,,,,,,86400.0,2.0,31800.75,31310.5,32179.95,160.0,0.5,1753401600.0,0.4764,,0.297,220.0,220.0,441.0,,,,,32764.756,0.0,0.0,355945742336.0,2649315.0,11265070.0,0.7648,0.09555,11265070.0,1429.572,22.176811,,336.61,659.9,0.09838176,535.0,1753401600.0,BSE,EQUITY,6194625024.0,549.944,9462075392.0,1033188992.0,249.0,249.0,357140463616.0,28300.0,38300.0,7.305355,32811.28,,,48887488512.0,6.416,4339.756,,0.127,0.42343,0.19354999,0.17493999,0.07739,32058.25,31800.75,31310.5,32179.95,32058.25,94.18422,48.042656,3MINDIA.BO,3M INDIA LTD.,3M India Limited,Conglomerates,Industrials,31703.35,36726.0,36726.0,36726.0,36726.0,,none,1.0,-1.11,2.2,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,19,12
249606,2026-05-11 21:38:58,3PLAND.BO,1.0,,,,,,86400.0,2.0,36.0,34.91,36.0,,,1282089600.0,0.0,,-0.214,130.0,130.0,1082.0,,,,,39.82365,0.0,0.0,652545472.0,3745818.0,18000000.0,0.80564004,0.0,18000000.0,93.033,0.37524322,0.039,1.19,,-0.16434538,0.2,1282089600.0,BSE,EQUITY,2000000.0,0.11,28110500.0,0.0,237.0,237.0,628379968.0,26.41,58.69,13.699448,33.3278,,,45869000.0,,2.564,0.048,0.041,1.0,0.61284,0.54639,0.46441,36.0,36.0,34.91,36.0,36.0,29.336132,,3PLAND.BO,3P LAND HOLDINGS LTD.,3P Land Holdings Limited,Real Estate Services,Real Estate,34.91,,,,,,none,,-3.03,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,15,11
249607,2026-05-11 21:38:58,5PAISA.BO,539.0,,,,,,86400.0,2.0,330.0,325.0,333.25,,,,0.0,,0.377,1132.0,1132.0,4041.0,,,,,336.46,0.0,0.0,608101824.0,17247847.0,46879257.0,0.57843,0.07738,46879257.0,200.815,1.6276175,-0.24,13.88,,-0.09425783,,,BSE,EQUITY,12819201024.0,410.645,,2905526016.0,4645.0,4645.0,15322484736.0,245.0,431.8,5.4192805,308.601,,,2827401984.0,46.389,90.503,-0.237,-0.11,0.99967,0.0,0.23244,0.15349,334.4,330.0,325.0,333.25,334.4,23.548271,,5PAISA.BO,5paisa Capital Limited,5paisa Capital Limited,Capital Markets,Financial Services,326.85,,,,,,none,,-2.26,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,20,18
249608,2026-05-11 21:38:58,63MOONS.BO,378.0,,,,,,86400.0,2.0,714.7,695.65,714.7,1.2,0.17,1758067200.0,0.3854,5.9,0.891,5640.0,5640.0,21095.0,,,,,764.3635,0.0,0.0,12015156224.0,18065790.0,115163508.0,0.58002,0.00491,115163508.0,757.762,0.9212655,,-1.16,,0.07485521,1.2,1758067200.0,BSE,EQUITY,22212327424.0,482.564,-2638206720.0,52994000.0,11114.0,11114.0,80395640832.0,465.55,1130.0,80.8501,606.881,,,994379008.0,0.148,21.587,,1.281,-0.58775,-2.65312,-2.67391,-0.34127998,723.7,714.7,695.65,714.7,723.7,,,63MOONS.BO,63 Moons Technologies Limited,63 moons technologies limited,Software - Application,Technology,698.1,,,,,,none,,-3.54,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,2,2
249609,2026-05-11 21:38:58,7NR.BO,,,,,,,86400.0,2.0,5.21,5.21,5.7,,,1568851200.0,0.0,,0.576,30014.0,30014.0,86212.0,,,,,4.4178,0.0,0.0,188955920.0,20919308.0,28006800.0,0.21891001,0.0,28006800.0,10.524,0.51406306,-0.004,0.63,,0.25688076,,,BSE,EQUITY,9597000.0,0.346,15302250.0,46594000.0,125388.0,125388.0,151516784.0,2.75,8.33,0.5418668,4.2022,,,279620000.0,15.849,9.987,0.0,4.421,0.08991,0.05473,0.00103,0.06324,5.48,5.21,5.21,5.7,5.48,8.587301,,7NR.BO,7NR Retail Limited,JPY/KMF,Apparel Retail,Consumer Cyclical,5.41,,,,,,none,,-1.28,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,14,3
